DATE,CLOSE,HIGH,LOW,OPEN,VOLUME,YEAR,MONTH,DAY,HOURS,MINUTES,DIFF
2016-08-19T12:06:00Z,6854.65,6854.66,6853.76,6853.88,0,2016,08,19,12,06,0.7699999999995271
2016-08-19T12:07:00Z,6854.82,6854.82,6854.37,6854.66,0,2016,08,19,12,07,0.15999999999985448
2016-08-19T12:08:00Z,6854.79,6855.13,6854.67,6854.8,0,2016,08,19,12,08,0.010000000000218279
2016-08-19T12:09:00Z,6853.63,6854.77,6853.59,6854.77,0,2016,08,19,12,09,1.1400000000003274
2016-08-19T12:10:00Z,6853.47,6853.98,6853.47,6853.6,0,2016,08,19,12,10,0.13000000000010914
2016-08-19T12:11:00Z,6853.07,6853.64,6853.07,6853.45,0,2016,08,19,12,11,0.38000000000010914
2016-08-19T12:12:00Z,6854.22,6854.36,6853.01,6853.05,0,2016,08,19,12,12,1.1700000000000728
2016-08-19T12:13:00Z,6854.34,6854.55,6854.2,6854.22,0,2016,08,19,12,13,0.11999999999989086
2016-08-19T12:14:00Z,6854.52,6854.79,6854.28,6854.36,0,2016,08,19,12,14,0.16000000000076398
2016-08-19T12:15:00Z,6854.89,6855.48,6854.55,6854.58,0,2016,08,19,12,15,0.3100000000004002
2016-08-19T12:16:00Z,6854.55,6855.09,6854.12,6854.9,0,2016,08,19,12,16,0.3499999999994543
2016-08-19T12:17:00Z,6854.44,6854.65,6854.08,6854.52,0,2016,08,19,12,17,0.08000000000083674
2016-08-19T12:18:00Z,6854.82,6854.85,6854.28,6854.42,0,2016,08,19,12,18,0.3999999999996362
2016-08-19T12:19:00Z,6854.4,6854.92,6854.23,6854.79,0,2016,08,19,12,19,0.3900000000003274
2016-08-19T12:20:00Z,6855.34,6855.59,6854.36,6854.4,0,2016,08,19,12,20,0.9400000000005093
2016-08-19T12:21:00Z,6854.26,6855.47,6854.21,6855.36,0,2016,08,19,12,21,1.0999999999994543
2016-08-19T12:22:00Z,6855.54,6855.56,6854.21,6854.27,0,2016,08,19,12,22,1.269999999999527
2016-08-19T12:23:00Z,6856.76,6857.49,6855.5,6855.52,0,2016,08,19,12,23,1.2399999999997817
2016-08-19T12:24:00Z,6856.71,6857.16,6856.67,6856.74,0,2016,08,19,12,24,0.02999999999974534
2016-08-19T12:25:00Z,6855.21,6856.73,6855.21,6856.73,0,2016,08,19,12,25,1.519999999999527
2016-08-19T12:26:00Z,6854.17,6855.19,6854.17,6855.19,0,2016,08,19,12,26,1.019999999999527
2016-08-19T12:27:00Z,6852.36,6854.15,6852.33,6854.14,0,2016,08,19,12,27,1.7800000000006548
2016-08-19T12:28:00Z,6851.94,6852.69,6851.94,6852.33,0,2016,08,19,12,28,0.3900000000003274
2016-08-19T12:29:00Z,6851.72,6852.39,6851.7,6851.97,0,2016,08,19,12,29,0.25
2016-08-19T12:30:00Z,6852.44,6852.44,6851.06,6851.67,0,2016,08,19,12,30,0.7699999999995271
2016-08-19T12:31:00Z,6851.68,6852.54,6851.61,6852.45,0,2016,08,19,12,31,0.7699999999995271
2016-08-19T12:32:00Z,6851.64,6851.8,6851.11,6851.66,0,2016,08,19,12,32,0.019999999999527063
2016-08-19T12:33:00Z,6851.74,6851.93,6851.55,6851.64,0,2016,08,19,12,33,0.0999999999994543
2016-08-19T12:34:00Z,6851.71,6851.75,6851.49,6851.71,0,2016,08,19,12,34,0.0
2016-08-19T12:35:00Z,6851.68,6851.86,6851.44,6851.71,0,2016,08,19,12,35,0.02999999999974534
2016-08-19T12:36:00Z,6851.45,6851.75,6851.34,6851.68,0,2016,08,19,12,36,0.23000000000047294
2016-08-19T12:37:00Z,6851.67,6851.67,6851.23,6851.43,0,2016,08,19,12,37,0.23999999999978172
2016-08-19T12:38:00Z,6851.59,6851.78,6851.39,6851.65,0,2016,08,19,12,38,0.05999999999949068
2016-08-19T12:39:00Z,6851.4,6851.74,6851.28,6851.66,0,2016,08,19,12,39,0.2600000000002183
2016-08-19T12:40:00Z,6851.07,6851.48,6851.02,6851.43,0,2016,08,19,12,40,0.3600000000005821
2016-08-19T12:41:00Z,6850.9,6851.39,6850.9,6851.12,0,2016,08,19,12,41,0.22000000000025466
2016-08-19T12:42:00Z,6850.95,6851.07,6850.83,6850.94,0,2016,08,19,12,42,0.010000000000218279
2016-08-19T12:43:00Z,6850.46,6850.98,6850.44,6850.96,0,2016,08,19,12,43,0.5
2016-08-19T12:44:00Z,6850.07,6850.42,6849.91,6850.42,0,2016,08,19,12,44,0.3500000000003638
2016-08-19T12:45:00Z,6850.17,6850.52,6849.52,6850.05,0,2016,08,19,12,45,0.11999999999989086
2016-08-19T12:46:00Z,6849.94,6850.25,6849.87,6850.19,0,2016,08,19,12,46,0.25
2016-08-19T12:47:00Z,6850.21,6850.21,6849.88,6849.92,0,2016,08,19,12,47,0.2899999999999636
2016-08-19T12:48:00Z,6849.97,6850.25,6849.9,6850.18,0,2016,08,19,12,48,0.21000000000003638
2016-08-19T12:49:00Z,6849.02,6850.07,6848.94,6849.96,0,2016,08,19,12,49,0.9399999999995998
2016-08-19T12:50:00Z,6849.13,6849.37,6848.88,6849.05,0,2016,08,19,12,50,0.07999999999992724
2016-08-19T12:51:00Z,6845.51,6849.21,6845.5,6849.18,0,2016,08,19,12,51,3.6700000000000728
2016-08-19T12:52:00Z,6844.39,6845.51,6844.39,6845.51,0,2016,08,19,12,52,1.1199999999998909
2016-08-19T12:53:00Z,6844.39,6844.55,6844.18,6844.37,0,2016,08,19,12,53,0.020000000000436557
2016-08-19T12:54:00Z,6847.19,6847.39,6844.38,6844.41,0,2016,08,19,12,54,2.7799999999997453
2016-08-19T12:55:00Z,6847.56,6847.82,6846.95,6847.1,0,2016,08,19,12,55,0.4600000000000364
2016-08-19T12:56:00Z,6845.02,6847.53,6844.91,6847.53,0,2016,08,19,12,56,2.509999999999309
2016-08-19T12:57:00Z,6845.47,6845.52,6844.58,6844.99,0,2016,08,19,12,57,0.48000000000047294
2016-08-19T12:58:00Z,6847.14,6847.14,6845.43,6845.45,0,2016,08,19,12,58,1.6900000000005093
2016-08-19T12:59:00Z,6848.7,6848.82,6847.17,6847.17,0,2016,08,19,12,59,1.5299999999997453
2016-08-19T13:00:00Z,6848.59,6848.72,6848.37,6848.72,0,2016,08,19,01,00,0.13000000000010914
2016-08-19T13:01:00Z,6847.59,6848.71,6847.54,6848.62,0,2016,08,19,01,01,1.0299999999997453
2016-08-19T13:02:00Z,6847.93,6847.98,6846.81,6847.58,0,2016,08,19,01,02,0.3500000000003638
2016-08-19T13:03:00Z,6849.04,6849.04,6846.62,6847.91,0,2016,08,19,01,03,1.1300000000001091
2016-08-19T13:04:00Z,6851.31,6851.38,6849.02,6849.06,0,2016,08,19,01,04,2.25
2016-08-19T13:05:00Z,6851.02,6851.46,6850.91,6851.29,0,2016,08,19,01,05,0.26999999999952706
2016-08-19T13:06:00Z,6852.2,6852.32,6850.96,6850.97,0,2016,08,19,01,06,1.2299999999995634
2016-08-19T13:07:00Z,6853.09,6853.63,6852.19,6852.19,0,2016,08,19,01,07,0.9000000000005457
2016-08-19T13:08:00Z,6852.0,6853.2,6851.94,6853.06,0,2016,08,19,01,08,1.0600000000004002
2016-08-19T13:09:00Z,6854.06,6854.06,6851.51,6851.97,0,2016,08,19,01,09,2.0900000000001455
2016-08-19T13:10:00Z,6854.38,6854.41,6853.64,6854.01,0,2016,08,19,01,10,0.36999999999989086
2016-08-19T13:11:00Z,6854.09,6855.01,6853.58,6854.42,0,2016,08,19,01,11,0.32999999999992724
2016-08-19T13:12:00Z,6854.05,6854.14,6853.32,6854.14,0,2016,08,19,01,12,0.09000000000014552
2016-08-19T13:13:00Z,6854.3,6854.31,6853.84,6854.05,0,2016,08,19,01,13,0.25
2016-08-19T13:14:00Z,6854.16,6854.34,6853.8,6854.34,0,2016,08,19,01,14,0.18000000000029104
2016-08-19T13:15:00Z,6853.7,6854.3,6853.7,6854.14,0,2016,08,19,01,15,0.4400000000005093
2016-08-19T13:16:00Z,6853.36,6853.75,6853.36,6853.68,0,2016,08,19,01,16,0.32000000000061846
2016-08-19T13:17:00Z,6851.73,6853.51,6851.62,6853.38,0,2016,08,19,01,17,1.6500000000005457
2016-08-19T13:18:00Z,6852.81,6852.99,6851.63,6851.73,0,2016,08,19,01,18,1.0800000000008367
2016-08-19T13:19:00Z,6853.61,6853.61,6852.79,6852.79,0,2016,08,19,01,19,0.819999999999709
2016-08-19T13:20:00Z,6855.03,6855.03,6853.57,6853.61,0,2016,08,19,01,20,1.4200000000000728
2016-08-19T13:21:00Z,6855.03,6855.39,6854.81,6855.01,0,2016,08,19,01,21,0.019999999999527063
2016-08-19T13:22:00Z,6854.46,6855.14,6854.17,6855.05,0,2016,08,19,01,22,0.5900000000001455
2016-08-19T13:23:00Z,6854.76,6854.87,6854.42,6854.43,0,2016,08,19,01,23,0.32999999999992724
2016-08-19T13:24:00Z,6857.29,6857.3,6854.8,6854.8,0,2016,08,19,01,24,2.4899999999997817
2016-08-19T13:25:00Z,6857.96,6857.96,6857.14,6857.31,0,2016,08,19,01,25,0.6499999999996362
2016-08-19T13:26:00Z,6857.7,6858.31,6857.53,6857.92,0,2016,08,19,01,26,0.22000000000025466
2016-08-19T13:27:00Z,6858.23,6858.69,6857.67,6857.67,0,2016,08,19,01,27,0.5599999999994907
2016-08-19T13:28:00Z,6859.72,6859.95,6857.87,6858.2,0,2016,08,19,01,28,1.5200000000004366
2016-08-19T13:29:00Z,6861.43,6861.43,6859.67,6859.7,0,2016,08,19,01,29,1.730000000000473
2016-08-19T13:30:00Z,6862.49,6862.59,6861.36,6861.45,0,2016,08,19,01,30,1.0399999999999636
2016-08-19T13:31:00Z,6862.95,6862.97,6862.06,6862.41,0,2016,08,19,01,31,0.5399999999999636
2016-08-19T13:32:00Z,6862.12,6862.93,6862.08,6862.93,0,2016,08,19,01,32,0.8100000000004002
2016-08-19T13:33:00Z,6861.28,6862.09,6860.94,6862.09,0,2016,08,19,01,33,0.8100000000004002
2016-08-19T13:34:00Z,6860.94,6861.28,6860.72,6861.28,0,2016,08,19,01,34,0.3400000000001455
2016-08-19T13:35:00Z,6859.58,6861.01,6858.53,6860.91,0,2016,08,19,01,35,1.3299999999999272
2016-08-19T13:36:00Z,6860.81,6860.81,6859.49,6859.62,0,2016,08,19,01,36,1.1900000000005093
2016-08-19T13:37:00Z,6861.7,6861.96,6860.79,6860.79,0,2016,08,19,01,37,0.9099999999998545
2016-08-19T13:38:00Z,6861.58,6861.82,6861.31,6861.67,0,2016,08,19,01,38,0.09000000000014552
2016-08-19T13:39:00Z,6861.01,6861.61,6861.01,6861.6,0,2016,08,19,01,39,0.5900000000001455
2016-08-19T13:40:00Z,6862.25,6862.62,6860.98,6861.03,0,2016,08,19,01,40,1.2200000000002547
2016-08-19T13:41:00Z,6864.4,6864.63,6862.23,6862.24,0,2016,08,19,01,41,2.1599999999998545
2016-08-19T13:42:00Z,6864.48,6864.89,6864.05,6864.42,0,2016,08,19,01,42,0.05999999999949068
2016-08-19T13:43:00Z,6864.93,6865.09,6864.32,6864.55,0,2016,08,19,01,43,0.38000000000010914
2016-08-19T13:44:00Z,6864.42,6865.0,6864.31,6864.98,0,2016,08,19,01,44,0.5599999999994907
2016-08-19T13:45:00Z,6864.27,6865.16,6864.25,6864.4,0,2016,08,19,01,45,0.12999999999919964
2016-08-19T13:46:00Z,6864.05,6864.31,6863.8,6864.24,0,2016,08,19,01,46,0.18999999999959982
2016-08-19T13:47:00Z,6864.09,6864.73,6864.05,6864.05,0,2016,08,19,01,47,0.03999999999996362
2016-08-19T13:48:00Z,6863.85,6864.4,6863.34,6864.07,0,2016,08,19,01,48,0.21999999999934516
2016-08-19T13:49:00Z,6862.28,6863.93,6862.28,6863.92,0,2016,08,19,01,49,1.6400000000003274
2016-08-19T13:50:00Z,6862.28,6862.72,6862.2,6862.28,0,2016,08,19,01,50,0.0
2016-08-19T13:51:00Z,6862.15,6862.29,6861.62,6862.26,0,2016,08,19,01,51,0.11000000000058208
2016-08-19T13:52:00Z,6861.54,6862.26,6861.54,6862.12,0,2016,08,19,01,52,0.5799999999999272
2016-08-19T13:53:00Z,6861.51,6861.84,6861.17,6861.52,0,2016,08,19,01,53,0.010000000000218279
2016-08-19T13:54:00Z,6861.0,6861.56,6860.96,6861.56,0,2016,08,19,01,54,0.5600000000004002
2016-08-19T13:55:00Z,6860.55,6861.13,6860.54,6861.08,0,2016,08,19,01,55,0.5299999999997453
2016-08-19T13:56:00Z,6860.99,6861.06,6860.5,6860.52,0,2016,08,19,01,56,0.46999999999934516
2016-08-19T13:57:00Z,6861.26,6861.35,6860.87,6860.98,0,2016,08,19,01,57,0.28000000000065484
2016-08-19T13:58:00Z,6861.04,6861.29,6860.88,6861.29,0,2016,08,19,01,58,0.25
2016-08-19T13:59:00Z,6860.78,6861.29,6860.57,6861.05,0,2016,08,19,01,59,0.27000000000043656
2016-08-19T14:00:00Z,6860.89,6860.89,6859.72,6860.73,0,2016,08,19,02,00,0.16000000000076398
2016-08-19T14:01:00Z,6860.87,6861.35,6860.53,6860.89,0,2016,08,19,02,01,0.020000000000436557
2016-08-19T14:02:00Z,6860.84,6861.12,6860.31,6860.94,0,2016,08,19,02,02,0.0999999999994543
2016-08-19T14:03:00Z,6863.17,6863.17,6860.86,6860.88,0,2016,08,19,02,03,2.2899999999999636
2016-08-19T14:04:00Z,6863.79,6863.9,6863.21,6863.21,0,2016,08,19,02,04,0.5799999999999272
2016-08-19T14:05:00Z,6863.12,6863.78,6863.07,6863.78,0,2016,08,19,02,05,0.6599999999998545
2016-08-19T14:06:00Z,6862.25,6863.29,6862.25,6863.11,0,2016,08,19,02,06,0.8599999999996726
2016-08-19T14:07:00Z,6862.22,6862.26,6861.79,6862.23,0,2016,08,19,02,07,0.009999999999308784
2016-08-19T14:08:00Z,6862.44,6862.46,6861.76,6862.25,0,2016,08,19,02,08,0.18999999999959982
2016-08-19T14:09:00Z,6862.63,6862.63,6862.23,6862.43,0,2016,08,19,02,09,0.1999999999998181
2016-08-19T14:10:00Z,6862.49,6862.76,6862.16,6862.71,0,2016,08,19,02,10,0.22000000000025466
2016-08-19T14:11:00Z,6862.19,6862.54,6862.19,6862.48,0,2016,08,19,02,11,0.2899999999999636
2016-08-19T14:12:00Z,6861.85,6862.27,6861.58,6862.2,0,2016,08,19,02,12,0.3499999999994543
2016-08-19T14:13:00Z,6861.94,6862.07,6861.82,6861.83,0,2016,08,19,02,13,0.10999999999967258
2016-08-19T14:14:00Z,6862.55,6862.72,6861.93,6861.93,0,2016,08,19,02,14,0.6199999999998909
2016-08-19T14:15:00Z,6860.75,6862.53,6860.67,6862.53,0,2016,08,19,02,15,1.7799999999997453
2016-08-19T14:16:00Z,6861.23,6861.28,6860.75,6860.77,0,2016,08,19,02,16,0.4599999999991269
2016-08-19T14:17:00Z,6861.47,6861.47,6860.92,6861.2,0,2016,08,19,02,17,0.27000000000043656
2016-08-19T14:18:00Z,6861.36,6861.82,6861.36,6861.49,0,2016,08,19,02,18,0.13000000000010914
2016-08-19T14:19:00Z,6862.22,6862.22,6861.33,6861.37,0,2016,08,19,02,19,0.8500000000003638
2016-08-19T14:20:00Z,6862.82,6863.32,6862.18,6862.2,0,2016,08,19,02,20,0.6199999999998909
2016-08-19T14:21:00Z,6862.64,6863.23,6862.54,6862.8,0,2016,08,19,02,21,0.15999999999985448
2016-08-19T14:22:00Z,6861.92,6862.69,6861.18,6862.62,0,2016,08,19,02,22,0.6999999999998181
2016-08-19T14:23:00Z,6864.41,6864.41,6861.93,6861.93,0,2016,08,19,02,23,2.4799999999995634
2016-08-19T14:24:00Z,6868.02,6868.02,6864.41,6864.41,0,2016,08,19,02,24,3.610000000000582
2016-08-19T14:25:00Z,6868.91,6869.89,6868.02,6868.02,0,2016,08,19,02,25,0.8899999999994179
2016-08-19T14:26:00Z,6868.35,6869.26,6868.32,6868.92,0,2016,08,19,02,26,0.569999999999709
2016-08-19T14:27:00Z,6866.42,6868.46,6866.27,6868.34,0,2016,08,19,02,27,1.9200000000000728
2016-08-19T14:28:00Z,6866.52,6867.7,6866.47,6866.47,0,2016,08,19,02,28,0.0500000000001819
2016-08-19T14:29:00Z,6865.74,6866.54,6865.69,6866.54,0,2016,08,19,02,29,0.8000000000001819
2016-08-19T14:30:00Z,6865.95,6865.99,6864.83,6865.73,0,2016,08,19,02,30,0.22000000000025466
2016-08-19T14:31:00Z,6864.96,6867.03,6864.95,6865.98,0,2016,08,19,02,31,1.019999999999527
2016-08-19T14:32:00Z,6862.43,6865.03,6862.32,6864.98,0,2016,08,19,02,32,2.5499999999992724
2016-08-19T14:33:00Z,6862.29,6862.5,6860.84,6862.42,0,2016,08,19,02,33,0.13000000000010914
2016-08-19T14:34:00Z,6860.79,6862.29,6860.79,6862.28,0,2016,08,19,02,34,1.4899999999997817
2016-08-19T14:35:00Z,6859.06,6860.74,6857.94,6860.74,0,2016,08,19,02,35,1.6799999999993815
2016-08-19T14:36:00Z,6857.39,6859.26,6857.3,6859.06,0,2016,08,19,02,36,1.6700000000000728
2016-08-19T14:37:00Z,6856.0,6857.73,6855.88,6857.38,0,2016,08,19,02,37,1.3800000000001091
2016-08-19T14:38:00Z,6856.33,6856.62,6855.45,6856.0,0,2016,08,19,02,38,0.32999999999992724
2016-08-19T14:39:00Z,6858.56,6858.56,6856.19,6856.32,0,2016,08,19,02,39,2.240000000000691
2016-08-19T14:40:00Z,6851.37,6858.53,6851.37,6858.53,0,2016,08,19,02,40,7.1599999999998545
2016-08-19T14:41:00Z,6848.86,6851.41,6848.84,6851.41,0,2016,08,19,02,41,2.550000000000182
2016-08-19T14:42:00Z,6849.71,6849.8,6847.34,6848.84,0,2016,08,19,02,42,0.8699999999998909
2016-08-19T14:43:00Z,6852.37,6852.37,6849.51,6849.7,0,2016,08,19,02,43,2.6700000000000728
2016-08-19T14:44:00Z,6854.42,6855.11,6852.4,6852.4,0,2016,08,19,02,44,2.0200000000004366
2016-08-19T14:45:00Z,6854.19,6855.12,6853.67,6854.42,0,2016,08,19,02,45,0.23000000000047294
2016-08-19T14:46:00Z,6852.19,6854.19,6852.13,6854.18,0,2016,08,19,02,46,1.9900000000006912
2016-08-19T14:47:00Z,6850.33,6852.54,6850.33,6852.15,0,2016,08,19,02,47,1.819999999999709
2016-08-19T14:48:00Z,6849.04,6850.31,6847.71,6850.31,0,2016,08,19,02,48,1.2700000000004366
2016-08-19T14:49:00Z,6848.52,6849.19,6848.52,6849.02,0,2016,08,19,02,49,0.5
2016-08-19T14:50:00Z,6848.16,6848.51,6848.04,6848.51,0,2016,08,19,02,50,0.3500000000003638
2016-08-19T14:51:00Z,6848.25,6848.3,6847.5,6848.14,0,2016,08,19,02,51,0.10999999999967258
2016-08-19T14:52:00Z,6849.48,6849.8,6848.03,6848.24,0,2016,08,19,02,52,1.2399999999997817
2016-08-19T14:53:00Z,6850.42,6850.46,6849.04,6849.45,0,2016,08,19,02,53,0.9700000000002547
2016-08-19T14:54:00Z,6850.77,6850.77,6850.26,6850.44,0,2016,08,19,02,54,0.33000000000083674
2016-08-19T14:55:00Z,6849.44,6850.73,6849.35,6850.73,0,2016,08,19,02,55,1.2899999999999636
2016-08-19T14:56:00Z,6848.98,6849.54,6848.98,6849.43,0,2016,08,19,02,56,0.4500000000007276
2016-08-19T14:57:00Z,6850.65,6850.65,6848.85,6848.97,0,2016,08,19,02,57,1.6799999999993815
2016-08-19T14:58:00Z,6852.23,6852.88,6850.63,6850.66,0,2016,08,19,02,58,1.569999999999709
2016-08-19T14:59:00Z,6851.6,6852.36,6851.32,6852.22,0,2016,08,19,02,59,0.6199999999998909
2016-08-19T15:00:00Z,6848.05,6851.6,6848.0,6851.58,0,2016,08,19,03,00,3.5299999999997453
2016-08-19T15:01:00Z,6847.6,6848.6,6847.38,6848.05,0,2016,08,19,03,01,0.4499999999998181
2016-08-19T15:02:00Z,6847.32,6848.25,6847.26,6847.64,0,2016,08,19,03,02,0.32000000000061846
2016-08-19T15:03:00Z,6849.51,6849.51,6846.35,6847.33,0,2016,08,19,03,03,2.180000000000291
2016-08-19T15:04:00Z,6847.97,6849.56,6847.92,6849.51,0,2016,08,19,03,04,1.5399999999999636
2016-08-19T15:05:00Z,6846.69,6847.88,6846.68,6847.88,0,2016,08,19,03,05,1.1900000000005093
2016-08-19T15:06:00Z,6847.57,6848.04,6846.16,6846.66,0,2016,08,19,03,06,0.9099999999998545
2016-08-19T15:07:00Z,6847.36,6847.85,6847.27,6847.6,0,2016,08,19,03,07,0.24000000000069122
2016-08-19T15:08:00Z,6846.94,6847.38,6846.76,6847.38,0,2016,08,19,03,08,0.4400000000005093
2016-08-19T15:09:00Z,6846.96,6846.97,6846.36,6846.94,0,2016,08,19,03,09,0.020000000000436557
2016-08-19T15:10:00Z,6845.61,6846.96,6845.31,6846.96,0,2016,08,19,03,10,1.3500000000003638
2016-08-19T15:11:00Z,6847.81,6848.29,6845.62,6845.62,0,2016,08,19,03,11,2.1900000000005093
2016-08-19T15:12:00Z,6846.67,6847.8,6846.35,6847.8,0,2016,08,19,03,12,1.1300000000001091
2016-08-19T15:13:00Z,6842.19,6846.69,6842.04,6846.68,0,2016,08,19,03,13,4.490000000000691
2016-08-19T15:14:00Z,6843.46,6843.47,6842.14,6842.18,0,2016,08,19,03,14,1.2799999999997453
2016-08-19T15:15:00Z,6843.36,6844.62,6843.26,6843.45,0,2016,08,19,03,15,0.09000000000014552
2016-08-19T15:16:00Z,6844.25,6844.35,6843.24,6843.35,0,2016,08,19,03,16,0.8999999999996362
2016-08-19T15:17:00Z,6843.99,6844.49,6843.54,6844.24,0,2016,08,19,03,17,0.25
2016-08-19T15:18:00Z,6842.62,6843.99,6842.34,6843.99,0,2016,08,19,03,18,1.3699999999998909
2016-08-19T15:19:00Z,6841.84,6842.65,6840.94,6842.65,0,2016,08,19,03,19,0.8099999999994907
2016-08-19T15:20:00Z,6842.22,6842.33,6841.29,6841.77,0,2016,08,19,03,20,0.4499999999998181
2016-08-19T15:21:00Z,6845.54,6845.54,6841.91,6842.33,0,2016,08,19,03,21,3.2100000000000364
2016-08-19T15:22:00Z,6846.47,6846.69,6845.48,6845.53,0,2016,08,19,03,22,0.9400000000005093
2016-08-19T15:23:00Z,6846.56,6847.33,6846.16,6846.47,0,2016,08,19,03,23,0.09000000000014552
2016-08-19T15:24:00Z,6846.27,6846.61,6846.01,6846.61,0,2016,08,19,03,24,0.339999999999236
2016-08-19T15:25:00Z,6846.74,6846.74,6846.02,6846.26,0,2016,08,19,03,25,0.47999999999956344
2016-08-19T15:26:00Z,6847.3,6847.4,6846.66,6846.76,0,2016,08,19,03,26,0.5399999999999636
2016-08-19T15:27:00Z,6847.47,6847.76,6847.17,6847.31,0,2016,08,19,03,27,0.15999999999985448
2016-08-19T15:28:00Z,6847.13,6847.46,6846.46,6847.46,0,2016,08,19,03,28,0.32999999999992724
2016-08-19T15:29:00Z,6847.62,6848.55,6847.12,6847.12,0,2016,08,19,03,29,0.5
2016-08-19T15:30:00Z,6853.61,6853.61,6847.59,6847.59,0,2016,08,19,03,30,6.019999999999527
2016-08-19T15:31:00Z,6855.33,6855.33,6853.18,6853.63,0,2016,08,19,03,31,1.699999999999818
2016-08-19T15:32:00Z,6855.88,6856.81,6855.3,6855.3,0,2016,08,19,03,32,0.5799999999999272
2016-08-19T15:33:00Z,6855.79,6856.3,6855.79,6855.93,0,2016,08,19,03,33,0.14000000000032742
2016-08-19T15:34:00Z,6854.63,6855.97,6854.59,6855.8,0,2016,08,19,03,34,1.1700000000000728
2016-08-19T15:35:00Z,6853.73,6854.74,6853.51,6854.59,0,2016,08,19,03,35,0.8600000000005821
2016-08-19T15:36:00Z,6854.48,6855.97,6853.67,6853.68,0,2016,08,19,03,36,0.7999999999992724
2016-08-19T15:37:00Z,6855.8,6857.04,6854.59,6854.59,0,2016,08,19,03,37,1.2100000000000364
2016-08-19T15:38:00Z,6854.21,6855.78,6854.17,6855.78,0,2016,08,19,03,38,1.569999999999709
2016-08-19T15:39:00Z,6853.65,6854.23,6853.52,6854.22,0,2016,08,19,03,39,0.5700000000006185
2016-08-19T15:40:00Z,6852.44,6853.79,6852.44,6853.59,0,2016,08,19,03,40,1.1500000000005457
2016-08-19T15:41:00Z,6852.7,6853.04,6852.44,6852.48,0,2016,08,19,03,41,0.22000000000025466
2016-08-19T15:42:00Z,6852.81,6853.05,6852.58,6852.7,0,2016,08,19,03,42,0.11000000000058208
2016-08-19T15:43:00Z,6853.16,6853.4,6852.73,6852.82,0,2016,08,19,03,43,0.3400000000001455
2016-08-19T15:44:00Z,6856.77,6857.57,6853.2,6853.2,0,2016,08,19,03,44,3.5700000000006185
2016-08-19T15:45:00Z,6855.5,6856.89,6855.39,6856.78,0,2016,08,19,03,45,1.2799999999997453
2016-08-19T15:46:00Z,6855.13,6855.57,6855.13,6855.48,0,2016,08,19,03,46,0.3499999999994543
2016-08-19T15:47:00Z,6856.76,6857.35,6855.11,6855.16,0,2016,08,19,03,47,1.6000000000003638
2016-08-19T15:48:00Z,6854.57,6856.78,6854.51,6856.75,0,2016,08,19,03,48,2.180000000000291
2016-08-19T15:49:00Z,6855.45,6855.8,6854.57,6854.57,0,2016,08,19,03,49,0.8800000000001091
2016-08-19T15:50:00Z,6854.41,6855.69,6854.41,6855.46,0,2016,08,19,03,50,1.050000000000182
2016-08-19T15:51:00Z,6853.81,6854.67,6853.74,6854.43,0,2016,08,19,03,51,0.6199999999998909
2016-08-19T15:52:00Z,6853.6,6854.37,6853.45,6853.81,0,2016,08,19,03,52,0.21000000000003638
2016-08-19T15:53:00Z,6853.92,6853.98,6853.26,6853.56,0,2016,08,19,03,53,0.3599999999996726
2016-08-19T15:54:00Z,6854.16,6854.57,6853.68,6853.84,0,2016,08,19,03,54,0.31999999999970896
2016-08-19T15:55:00Z,6854.25,6854.73,6854.01,6854.12,0,2016,08,19,03,55,0.13000000000010914
2016-08-19T15:56:00Z,6855.69,6855.7,6854.24,6854.24,0,2016,08,19,03,56,1.449999999999818
2016-08-19T15:57:00Z,6854.69,6855.7,6854.39,6855.7,0,2016,08,19,03,57,1.0100000000002183
2016-08-19T15:58:00Z,6853.93,6854.92,6853.81,6854.71,0,2016,08,19,03,58,0.7799999999997453
2016-08-19T15:59:00Z,6855.32,6855.42,6854.03,6854.03,0,2016,08,19,03,59,1.2899999999999636
2016-08-19T16:00:00Z,6855.32,6855.92,6855.29,6855.29,0,2016,08,19,04,00,0.02999999999974534
2016-08-19T16:01:00Z,6857.06,6857.12,6855.07,6855.34,0,2016,08,19,04,01,1.7200000000002547
2016-08-19T16:02:00Z,6858.07,6858.26,6857.07,6857.13,0,2016,08,19,04,02,0.9399999999995998
2016-08-19T16:03:00Z,6857.43,6858.06,6856.52,6858.06,0,2016,08,19,04,03,0.6300000000001091
2016-08-19T16:04:00Z,6859.61,6859.65,6857.44,6857.44,0,2016,08,19,04,04,2.1700000000000728
2016-08-19T16:05:00Z,6859.74,6860.06,6859.44,6859.63,0,2016,08,19,04,05,0.10999999999967258
2016-08-19T16:06:00Z,6859.52,6859.94,6859.49,6859.74,0,2016,08,19,04,06,0.21999999999934516
2016-08-19T16:07:00Z,6858.81,6860.57,6858.81,6859.53,0,2016,08,19,04,07,0.7199999999993452
2016-08-19T16:08:00Z,6859.37,6859.52,6858.76,6858.82,0,2016,08,19,04,08,0.5500000000001819
2016-08-19T16:09:00Z,6859.4,6859.5,6858.71,6859.38,0,2016,08,19,04,09,0.019999999999527063
2016-08-19T16:10:00Z,6859.58,6860.15,6859.37,6859.41,0,2016,08,19,04,10,0.17000000000007276
